respid,sp_age,sp_totinc,sp_retinc,sp_hlth,sp_atr_w,sp_atr_r
16455,68,10288.276336493198,10288.276336493198,1,0.12039061048185887,0.12039061048185887
16481,64,0.0,0.0,1,0.08302479210489722,0.08302479210489722
16507,65,0.0,0.0,1,0.0066177457551574986,0.0066177457551574986
16514,62,35551.76526277345,33938.30238308411,1,0.08910420460474874,0.08924580559416419
16564,68,43250.82765810439,43250.82765810439,1,0.20279803491537202,0.20279803491537202
16590,64,40031.15192768022,40031.15192768022,1,0.17213074075080095,0.17213074075080095
16598,65,73204.8208211771,88971.80571446229,1,0.2029740794309642,0.21473807498423242
16606,60,0.4598259450456913,0.6442419188467646,1,0.18024276471428358,0.10524468182988796
16614,65,45490.22737181676,45490.22737181676,1,0.1783926087013005,0.1783926087013005
16644,66,45163.9818207945,45163.9818207945,1,0.10115673170212865,0.10115673170212865
16665,66,51897.97504122267,8227.424794557088,1,0.18212435214223288,0.15353753764419334
16679,0,0.0,0.0,0,0.0,0.0
16700,63,29407.24577375332,20111.280291316983,1,0.08703708269335232,0.0648253680365017
16708,60,8157.838657214641,8742.431372470726,1,0.13181158775311266,0.10571277195488234
16710,68,24252.692663011952,28052.93552202106,1,0.12122906919233299,0.09782317159212814
16712,67,37998.44834783006,36599.168204233974,1,0.1060224086844329,0.10792299979586865
16724,0,0.0,0.0,0,0.0,0.0
16727,63,42013.204313696246,33598.33925395645,1,0.2183968141617844,0.1053051081707225
16730,67,34587.29671794709,34587.29671794709,1,0.23948661953392486,0.23948661953392486
16749,68,48716.59508920035,48716.59508920035,1,0.10203216550280915,0.10203216550280915
16754,66,35429.86749125587,35429.86749125587,1,0.09279310125674027,0.09279310125674027
16757,60,88910.28251328506,37606.71261805696,1,0.21853496376215503,0.10762832058362484
16758,66,60851.40634560117,60851.40634560117,1,0.14135763157994893,0.14135763157994893
16782,60,2739.957665283539,6854.2194601827,1,0.3053622402329805,0.11512830971203884
16799,61,34408.94037673463,29575.828225484434,1,0.19795334392268696,0.13329059509253485
16811,64,585.4486973423154,937.8884617665269,1,0.12645032516873686,0.015100053633733167
16817,66,76015.92870604475,76015.92870604475,1,0.08864136152388387,0.08864136152388387
16827,62,0.4221916721267677,0.7643301584500969,1,0.1997371186033644,0.08117316228983398
16832,63,67637.39742542549,18339.15122273898,1,0.136806196364147,0.004894392916870087
16852,69,44300.00521253948,44300.00521253948,1,0.10443506282632171,0.10443506282632171
16855,64,58583.91732278799,58583.91732278799,1,0.18710433692830716,0.18710433692830716
16863,69,36754.7657504705,36754.7657504705,1,0.17405081174540984,0.17405081174540984
16884,62,18992.797128510076,18992.797128510076,1,0.1313575195634294,0.1313575195634294
16887,60,23353.833109136154,23353.833109136154,1,0.23202441258240478,0.23202441258240478
16904,67,47018.2245428138,47018.2245428138,2,0.08670121560160868,0.08670121560160868
16905,70,12733.670685964444,13506.461651388172,1,0.051489311996328516,0.049007921114737056
16913,60,13646.84642888738,25378.55627466263,1,0.1981160912536372,0.03292968675209818
16923,0,0.0,0.0,0,0.0,0.0
16931,70,60843.32307751474,53524.75020113104,1,0.14124695989579134,0.10456040295256007
16960,70,38481.51898660114,38481.51898660114,1,0.1889172201531871,0.1889172201531871
16999,0,0.0,0.0,0,0.0,0.0
17025,65,26565.565753367926,26565.565753367926,1,0.13960426255255015,0.13960426255255015
17074,0,0.0,0.0,0,0.0,0.0
17098,0,0.0,0.0,0,0.0,0.0
17145,62,29917.150493483558,29917.150493483558,1,0.13002802294241322,0.13002802294241322
17151,64,6718.835663404577,7194.673527742971,1,0.18922900196792675,0.1767652755034374
17165,64,47915.76405250881,47915.76405250881,1,0.19910774886249105,0.19910774886249105
17185,0,0.0,0.0,0,0.0,0.0
17192,70,50073.94868558505,50073.94868558505,1,0.19604325686892127,0.19604325686892127
17194,60,61664.16291084468,61664.16291084468,1,0.259994609979832,0.259994609979832
17219,62,39241.27091339449,22400.157376858668,1,0.1792447646450139,0.012594833826023482
17227,0,0.0,0.0,0,0.0,0.0
17238,66,47052.23048026253,47052.23048026253,1,0.09710922537513823,0.09710922537513823
17251,62,8009.996763589865,8009.996763589865,1,0.16767813497139802,0.16767813497139802
17260,60,54320.965116507185,54320.965116507185,1,0.25545852141030095,0.25545852141030095
17289,64,24268.2334442338,24268.2334442338,1,0.08683227776369372,0.08683227776369372
17345,66,29358.231459091738,29358.231459091738,1,0.13121222039319141,0.13121222039319141
17378,0,0.0,0.0,0,0.0,0.0
17464,64,13217.630739985056,10000.0,1,0.1471356847883509,0.0
17468,64,24385.472343041754,24385.472343041754,1,0.14770921589217506,0.14770921589217506
17527,64,37019.20717360969,37019.20717360969,1,0.11029063491221629,0.11029063491221629
17540,69,28922.477105382022,18950.976056058924,1,0.12286384611701603,0.042462165654173815
17541,62,19624.154004488304,7832.083306411809,1,0.16543388191621158,0.15445473484881916
17561,0,0.0,0.0,0,0.0,0.0
17612,61,14000.0,14000.0,1,0.0,0.0
17614,66,21938.943583546436,18385.9742528222,1,0.11830404193886601,0.037692325632895374
17632,70,78299.2753788344,78299.2753788344,1,0.1979777624054932,0.1979777624054932
17635,0,0.0,0.0,0,0.0,0.0
17637,66,3840.961899471625,3840.961899471625,1,0.1067933802428098,0.1067933802428098
17640,66,56225.62517451359,48123.447401908394,1,0.1906048768367812,0.09918718978371344
17658,69,17885.581659194813,17885.581659194813,1,0.011357718606093008,0.011357718606093008
17661,65,27890.873923772673,27890.873923772673,1,0.056818240978888594,0.056818240978888594
17668,70,75609.09202396365,75609.09202396365,1,0.2594730908769302,0.2594730908769302
17686,66,49778.701522304174,49778.701522304174,1,0.1597486714094296,0.1597486714094296
17704,60,297.66161050865315,747.732471833092,1,0.2855185628510319,0.08218143044996529
17713,70,34748.70482579837,34748.70482579837,1,0.10170740088403303,0.10170740088403303
17774,64,26412.68029924354,26412.68029924354,1,0.15725187861256112,0.15725187861256112
17778,60,30531.102738853955,23098.236622567918,1,0.12501815734593416,0.10688211901219563
17784,60,45558.13860482872,31013.082034422754,1,0.1645140409839391,0.12287407150663161
17803,0,0.0,0.0,0,0.0,0.0
17824,60,13762.539890536778,16287.159967893329,1,0.1927526016564382,0.1762998547083636
17856,65,0.0,0.0,1,0.11024990285021438,0.11024990285021438
17886,64,30174.85134062849,30174.85134062849,1,0.03706427705386552,0.03706427705386552
17887,60,0.0,0.0,1,0.1982173797817044,0.1982173797817044
17889,70,62875.30838906067,62875.30838906067,1,0.2190546305585883,0.2190546305585883
17893,61,48301.998749841776,48301.998749841776,1,0.16585115154962768,0.16585115154962768
17947,60,48345.662886276,37409.2592985501,1,0.1573896290964018,0.13028585408957102
18002,0,0.0,0.0,0,0.0,0.0
18011,0,0.0,0.0,0,0.0,0.0
18028,63,0.0,0.0,1,1.0590583154145544e-05,1.0590583154145544e-05
18060,62,1.0,1.0,1,0.0,0.0
18063,0,0.0,0.0,0,0.0,0.0
18087,70,52831.83215512179,52831.83215512179,1,0.18885794624025884,0.18885794624025884
18121,0,0.0,0.0,0,0.0,0.0
18152,0,0.0,0.0,0,0.0,0.0
18160,69,0.0,0.0,1,1.0029355053604662e-06,1.0029355053604662e-06
18205,60,37938.91376229511,22484.74108122836,1,0.1128260903802733,0.09804392409931485
18209,65,40921.99619303564,40921.99619303564,1,0.13676632809966485,0.13676632809966485
18212,0,0.0,0.0,0,0.0,0.0
18241,60,0.9999490530221143,0.9999490530221143,1,1.6982143970921716e-05,1.6982143970921716e-05
18262,63,5520.358969944526,8628.893191257179,1,0.11620222313240708,0.011616532666115398
18267,62,18398.35233768979,18398.35233768979,1,0.05690703877649756,0.05690703877649756
18281,60,6805.339104389119,6805.339104389119,3,0.0,0.0
18400,68,23411.73901543022,13360.763134082677,2,0.05598501876522994,0.04823961892897579
18403,66,7164.009272591818,11632.55428043102,1,0.20257918492077015,0.037171716956613664
18503,65,34771.499237812786,34771.499237812786,1,0.07916724544101998,0.07916724544101998
18604,0,0.0,0.0,0,0.0,0.0
18636,66,26054.96659236381,26054.96659236381,1,0.1315193295928,0.1315193295928
18667,70,16051.649255184308,16051.649255184308,1,0.0,0.0
18691,63,5901.081783735209,5901.081783735209,1,0.005271919083161379,0.005271919083161379
18718,0,0.0,0.0,0,0.0,0.0
18724,60,37386.54656771536,37386.54656771536,1,0.10857365714341448,0.10857365714341448
18743,0,0.0,0.0,0,0.0,0.0
18745,0,0.0,0.0,0,0.0,0.0
18839,69,28217.419163812105,28217.419163812105,1,0.18642605607189597,0.18642605607189597
18847,64,12971.91249700467,12971.91249700467,1,0.045614928147247095,0.045614928147247095
18848,61,49202.02583910678,5000.0,1,0.21324720962706797,0.0
18863,63,30954.690533833866,30954.690533833866,1,0.12419064658936975,0.12419064658936975
18869,66,38193.25044281455,38193.25044281455,1,0.08584108202846345,0.08584108202846345
18890,67,19124.640056559183,19124.640056559183,1,0.02820733662090485,0.02820733662090485
18973,64,5665.318885593233,5665.318885593233,1,0.15099173753180198,0.15099173753180198
18991,60,72659.46464583471,37423.155851896365,1,0.24635964855193468,0.2064330124410159
19083,64,18342.21108128237,18342.21108128237,1,0.02291612510003413,0.02291612510003413
19118,61,7146.107278280196,7146.107278280196,1,0.11073149632317637,0.11073149632317637
19122,64,20109.312346847797,20109.312346847797,1,0.035650519284134194,0.035650519284134194
19133,0,0.0,0.0,0,0.0,0.0
19222,65,6660.0,6660.0,2,0.0,0.0
19223,70,27271.455209705087,27271.455209705087,3,0.014243643088138148,0.014243643088138148
19244,62,18289.03676415863,20000.0,1,0.015547090548927864,0.0
19281,70,29212.94867476298,29212.94867476298,1,0.06725044185701325,0.06725044185701325
19394,0,0.0,0.0,0,0.0,0.0
19423,0,0.0,0.0,0,0.0,0.0
19458,63,59950.803379545265,27295.60420377565,2,0.13116153665647956,0.016435822840358286
19475,60,48105.58857577272,39596.79296105314,1,0.10723399751534199,0.053277208378690086
19490,0,0.0,0.0,0,0.0,0.0
19515,0,0.0,0.0,0,0.0,0.0
19527,0,0.0,0.0,0,0.0,0.0
19621,0,0.0,0.0,0,0.0,0.0
19638,69,19598.744975055975,19598.744975055975,1,0.10359995503842039,0.10359995503842039
19646,66,25095.59008128302,18000.0,1,0.018580666423392636,0.0
19698,70,21734.957667905623,21734.957667905623,1,0.14788014245089734,0.14788014245089734
19732,70,18395.28932950559,18395.28932950559,1,0.029234460089046517,0.029234460089046517
19778,64,62975.211525121835,62975.211525121835,1,0.21680063459450008,0.21680063459450008
19833,0,0.0,0.0,0,0.0,0.0
19858,63,30175.27565537228,7016.587947718861,1,0.13892856169232803,0.03757489116682205
19894,0,0.0,0.0,0,0.0,0.0
19895,64,32900.36581458091,32900.36581458091,1,0.0729590490423877,0.0729590490423877
19916,65,39271.13240107214,39271.13240107214,1,0.10065122623230008,0.10065122623230008
19953,0,0.0,0.0,0,0.0,0.0
20018,68,16000.0,16000.0,1,0.0,0.0
20091,0,0.0,0.0,0,0.0,0.0
20162,66,790.0,790.0,1,0.0,0.0
20165,0,0.0,0.0,0,0.0,0.0
20274,0,0.0,0.0,0,0.0,0.0
20307,66,34063.39902285101,34063.39902285101,1,0.13718794510296853,0.13718794510296853
20351,0,0.0,0.0,0,0.0,0.0
20396,65,18386.241200332348,18386.241200332348,1,0.035968123354845775,0.035968123354845775
20450,65,15000.0,15000.0,1,0.0,0.0
20496,60,24441.96763468621,13356.376845748944,1,0.15902162431583056,0.09674004409937256
20623,60,38768.85430613418,31826.39621797847,1,0.16225649349775567,0.14928480997302096
20626,62,29917.150493483558,30685.306258105233,1,0.13002802294241322,0.1237588733252964
20707,70,55720.35699046005,39318.52860851096,1,0.1842780551443433,0.10063598325867457
20754,62,35421.32061442359,35421.32061442359,1,0.12798008193317667,0.12798008193317667
20761,66,39507.29870080622,39507.29870080622,1,0.1086151079027681,0.1086151079027681
20792,60,31273.643677751126,35763.77432317783,1,0.16533573429053547,0.08768207467906008
20824,65,2846.733148375283,3263.892072096063,1,0.13260632304864217,0.1030634993301949
20852,0,0.0,0.0,0,0.0,0.0
20871,0,0.0,0.0,0,0.0,0.0
20909,64,1.0,1.0,1,0.0,0.0
20939,60,23779.31937002917,14974.859182076994,1,0.0074279676734187875,0.0005321602254074592
20966,65,29609.882806267044,29609.882806267044,1,0.12782367518280532,0.12782367518280532
20973,68,25311.205239185652,15853.20416921451,1,0.18078421960293672,0.12368718314284452
21019,0,0.0,0.0,0,0.0,0.0
21075,66,39088.011435232154,39088.011435232154,1,0.15446845806040096,0.15446845806040096
21136,60,20029.66870492091,20109.286809840345,1,0.043112999324193706,0.014397545433767055
21156,61,31651.74947594352,17273.61892946428,1,0.1323831280803389,0.08908964174847539
21200,61,330.6740403628782,330.6740403628782,1,0.14235255693845653,0.14235255693845653
21305,70,17820.905826306807,17820.905826306807,1,0.009350869688882954,0.009350869688882954
21313,61,41005.45952901082,25567.925664181563,1,0.15134191952751308,0.11442618819126027
21321,0,0.0,0.0,0,0.0,0.0
21332,0,0.0,0.0,0,0.0,0.0
21487,60,17945.553014667843,19473.707613155726,1,0.02107391762667878,0.042699857854939016
21511,60,23430.35426708547,23430.35426708547,1,0.1589365860120292,0.1589365860120292
21522,64,0.0,0.0,1,0.18634145633115698,0.18634145633115698
21528,0,0.0,0.0,0,0.0,0.0
21568,68,33954.50353997602,33954.50353997602,1,0.24267206057695268,0.24267206057695268
21607,60,53426.34846539189,55543.12211120157,1,0.239480688077632,0.2530078735986378
21655,0,0.0,0.0,0,0.0,0.0
21694,0,0.0,0.0,0,0.0,0.0
21817,0,0.0,0.0,0,0.0,0.0
21863,0,0.0,0.0,0,0.0,0.0
21894,61,19395.750614104425,17985.99876584576,1,0.19934260560679767,0.1969313023398799
21915,0,0.0,0.0,0,0.0,0.0
21921,67,46006.846429807396,46006.846429807396,1,0.17382587928476498,0.17382587928476498
21945,68,6500.0,6500.0,1,0.0,0.0
21948,68,34727.26897201979,34727.26897201979,1,0.1017455380092654,0.1017455380092654
22005,60,51955.07895421276,33102.13540419639,1,0.1447047696792003,0.11032094405241134
22063,65,24262.925969788354,24262.925969788354,1,0.12115257485921757,0.12115257485921757
22077,69,42888.745763784354,42888.745763784354,1,0.1263233556068086,0.1263233556068086
22123,0,0.0,0.0,0,0.0,0.0
22132,61,5024.371437890299,5024.371437890299,2,0.04123854530535342,0.04123854530535342
22197,62,24411.00636656886,24411.00636656886,1,0.04034450716499444,0.04034450716499444
22236,60,84331.03059673308,84331.03059673308,1,0.22735876692318308,0.22735876692318308
22239,0,0.0,0.0,0,0.0,0.0
22240,65,33948.806069633516,33948.806069633516,1,0.08259934854444578,0.08259934854444578
22282,64,27041.318259912037,27041.318259912037,1,0.10198562634079492,0.10198562634079492
22291,65,32112.656114999078,32112.656114999078,1,0.08289747732814705,0.08289747732814705
22451,65,54700.845629250325,31622.13852237581,1,0.20441262946599487,0.16142781046368754
22549,63,34143.40678992497,34143.40678992497,1,0.12479774790079413,0.12479774790079413
22553,0,0.0,0.0,0,0.0,0.0
22560,63,30924.41677156678,39304.72679138914,1,0.22469178741706847,0.17101368336096204
22634,0,0.0,0.0,0,0.0,0.0
22637,68,0.0,0.0,1,0.08460056392608108,0.08460056392608108
22721,64,69671.97924580265,39540.77370331093,1,0.13387908121738837,0.10061564716826121
22753,62,25516.685390057228,10000.0,1,0.17519064337156118,0.0
22770,60,15353.738601069563,18357.02471013956,1,0.13040589388764007,0.08697091013737593
22776,60,47568.159495500055,29917.150493483558,1,0.2465863619423479,0.13002802294241322
22846,0,0.0,0.0,0,0.0,0.0
22934,0,0.0,0.0,0,0.0,0.0
23154,65,41697.38331641047,1520.778246995931,1,0.11920655684082714,0.08247326837898011
23214,67,8743.26557088411,8743.26557088411,1,0.15267521320234934,0.15267521320234934
23215,70,0.0,0.0,1,1.4851641856848293e-05,1.4851641856848293e-05
23240,0,0.0,0.0,0,0.0,0.0
23243,69,14051.874968597022,14051.874968597022,1,0.041715953940948354,0.041715953940948354
23257,0,0.0,0.0,0,0.0,0.0
23298,63,27626.001334524783,27626.001334524783,1,0.09254986007829759,0.09254986007829759
23359,70,75961.24773137191,75961.24773137191,1,0.1920171238367912,0.1920171238367912
23402,66,33280.01445339448,33280.01445339448,1,0.12398563415110102,0.12398563415110102
23415,66,16000.0,16000.0,1,0.0,0.0
23474,62,32885.91219558649,32885.91219558649,1,0.09659915611365417,0.09659915611365417
23493,70,49524.50158113896,49524.50158113896,1,0.13308874251950809,0.13308874251950809
23500,70,35603.50239519946,35603.50239519946,1,0.07989078763702125,0.07989078763702125
23566,63,24900.525920476535,24900.525920476535,1,0.12744075363883292,0.12744075363883292
23599,62,37998.44834783006,37998.44834783006,1,0.1060224086844329,0.1060224086844329
23612,64,96274.64158315916,96274.64158315916,1,0.19656749203071408,0.19656749203071408
23658,66,55672.96689992596,55672.96689992596,1,0.09838215949464493,0.09838215949464493
23702,66,36833.023352966775,36833.023352966775,1,0.1664754771207144,0.1664754771207144
23719,60,24278.025465619376,24278.025465619376,1,0.10311334713823754,0.10311334713823754
23736,70,32457.89980039746,32457.89980039746,1,0.1322332345756063,0.1322332345756063
23742,0,0.0,0.0,0,0.0,0.0
23757,68,7114.768709362316,7114.768709362316,1,0.2360314711837496,0.2360314711837496
23800,0,0.0,0.0,0,0.0,0.0
23801,68,95422.8255389818,44336.18199273047,1,0.21974193160738345,0.17375193508936757
23805,63,36078.663593987985,48231.82291318302,1,0.23486923748013827,0.17980747655902918
23814,0,0.0,0.0,0,0.0,0.0
23871,0,0.0,0.0,0,0.0,0.0
23886,67,18918.17933100777,18918.17933100777,1,0.04582561686590469,0.04582561686590469
23894,70,20000.0,20000.0,1,0.0,0.0
23950,69,41997.01252179071,41997.01252179071,1,0.2139677039515968,0.2139677039515968
23957,0,0.0,0.0,0,0.0,0.0
23989,0,0.0,0.0,0,0.0,0.0
24004,63,0.0,0.0,1,0.12259489974474813,0.10107829347289923
24014,61,42338.31570839045,55730.81983982388,1,0.20245138216790654,0.12705591148609247
24018,0,0.0,0.0,0,0.0,0.0
24034,64,79896.76998946961,62759.75120165456,1,0.17592506074086198,0.15278304035284224
24063,0,0.0,0.0,0,0.0,0.0
24089,0,0.0,0.0,0,0.0,0.0
24090,60,25948.82606712897,36080.90027948742,1,0.17001759274853057,0.08530395146421815
24092,65,49301.76790129368,49301.76790129368,1,0.09084051027567928,0.09084051027567928
24116,66,20000.0,20000.0,1,0.0,0.0
24127,63,11999.344557686656,11999.344557686656,1,1.8206538078266813e-05,1.8206538078266813e-05
24131,68,72509.30515061681,72509.30515061681,1,0.22071420548743648,0.22071420548743648
24186,61,0.0,0.0,1,0.09015184524944941,0.09015184524944941
24223,61,473.3618627045113,683.666150281827,1,0.17800702618309525,0.09594810196020569
24274,60,12293.639886503011,12293.639886503011,1,0.17424141037612403,0.17424141037612403
24279,68,6429.4418792479155,6429.4418792479155,1,0.10435504081963633,0.10435504081963633
24281,0,0.0,0.0,0,0.0,0.0
24404,60,0.5595649268306574,0.5595649268306574,1,0.1370364854872262,0.1370364854872262
24406,0,0.0,0.0,0,0.0,0.0
24418,64,69388.23029531409,69388.23029531409,1,0.26825121456662654,0.26825121456662654
24437,62,5078.997072770012,5078.997072770012,1,0.10662292993096882,0.10662292993096882
24443,60,44197.17404263955,33938.20354465007,1,0.17937633566194353,0.10173303702186029
24454,61,0.0,0.0,1,0.07523543360280109,0.07523543360280109
24476,69,27002.091375631295,27002.091375631295,1,0.051616717347971346,0.051616717347971346
24485,60,51686.94106265396,6331.348615032098,1,0.09220936955162985,1.4843452350517881e-05
24509,60,57632.362230392886,36894.47529703999,1,0.09625577047076829,0.04548977727633924
24514,61,21720.583541454725,21720.583541454725,1,0.09545502876002981,0.09545502876002981
24530,68,8600.0,8600.0,1,0.0,0.0
24542,60,2.9449786205950432,2.9449786205950432,1,0.32187176824540675,0.32187176824540675
24614,0,0.0,0.0,0,0.0,0.0
24635,62,26283.110126033167,32385.804458438404,1,0.18387655836522795,0.1196523857843971
24649,62,2897.6689724246476,4886.802055514244,1,0.1284953654597768,0.007326430514900713
24657,0,0.0,0.0,0,0.0,0.0
24679,0,0.0,0.0,0,0.0,0.0
24681,0,0.0,0.0,0,0.0,0.0
24684,0,0.0,0.0,0,0.0,0.0
24818,64,2936.381673223606,2936.381673223606,1,0.0066177457551574986,0.0066177457551574986
24835,66,8097.753943767924,8097.753943767924,1,0.01039057665680721,0.01039057665680721
24868,68,54773.35538588684,54773.35538588684,1,0.16167571846480788,0.16167571846480788
24879,61,57.12592074548043,81.41043962294775,1,0.1494302709519857,0.04941927380996921
24907,63,25496.482626824854,18001.704633360252,1,0.10788278699392079,0.013945685928942781
24909,0,0.0,0.0,0,0.0,0.0
24939,0,0.0,0.0,0,0.0,0.0
24951,67,45875.528913806476,45875.528913806476,2,0.09700261837877164,0.09700261837877164
25051,0,0.0,0.0,0,0.0,0.0
25081,64,43267.530450370956,40550.069088437376,1,0.19222477443928548,0.16761563463045723
25088,0,0.0,0.0,0,0.0,0.0
25123,62,42137.26961477254,42137.26961477254,1,0.13603629679255275,0.13603629679255275
25166,70,17812.058441214263,20365.581782366036,1,0.012912112889010122,0.06130275529325821
25169,60,39691.26343999227,22614.52743691808,1,0.15139291461944662,0.11208138695937203
25171,0,0.0,0.0,0,0.0,0.0
25175,66,9680.20111726036,9680.20111726036,1,0.10489070434175518,0.10489070434175518
25184,0,0.0,0.0,0,0.0,0.0
25185,66,38137.606284221016,38137.606284221016,1,0.09201118055930822,0.09201118055930822
25193,68,42805.68025072683,42805.68025072683,1,0.15369287648759347,0.15369287648759347
25207,60,31408.94657151376,31408.94657151376,3,0.11627405952840415,0.11627405952840415
25299,65,11527.615863512336,11527.615863512336,1,0.055523623132375945,0.055523623132375945
25313,60,27963.000991032073,27963.000991032073,1,0.19439158450851804,0.19439158450851804
25386,68,3861.9751355140215,3861.9751355140215,1,0.10860769066613118,0.10860769066613118
25390,66,0.0,0.0,1,0.11995536945076929,0.044656714601334864
25393,60,17559.964319815062,17559.964319815062,1,0.206526431699562,0.206526431699562
25418,0,0.0,0.0,0,0.0,0.0
25422,70,42176.22928681933,42176.22928681933,1,0.14417241714218085,0.14417241714218085
25440,60,38126.98304507066,18476.37185578196,1,0.21387479693435207,0.06712786098907854
25463,70,12723.770729527232,12723.770729527232,1,0.11161616228942041,0.11161616228942041
25507,0,0.0,0.0,0,0.0,0.0
25516,0,0.0,0.0,0,0.0,0.0
25547,66,20560.884646516588,20560.884646516588,1,0.0914056237276655,0.0914056237276655
25640,64,57297.11516131146,25516.685390057228,1,0.2641784151954528,0.17519064337156118
25708,60,23780.381844062453,23780.381844062453,1,0.08728443773236351,0.08728443773236351
25730,60,51245.42918542793,24334.050006896818,1,0.21127691209663518,0.1250979552447408
25756,60,51766.23315860203,50151.76921649881,1,0.184055203844428,0.1277018249095047
25786,0,0.0,0.0,0,0.0,0.0
25905,60,63759.45538806013,43564.03910984116,1,0.19183594964334671,0.13219297403209887
25969,67,17000.0,17000.0,1,0.0,0.0
25972,60,39584.01270170746,39584.01270170746,1,0.11402630654665387,0.11402630654665387
26011,61,57683.68174072546,57683.68174072546,1,0.2366631721573898,0.2366631721573898
26044,60,19279.004805540808,23094.321775567547,1,0.13941990468998056,0.06587853807782576
26186,65,37544.362185472266,37544.362185472266,1,0.14017016769816762,0.14017016769816762
26205,0,0.0,0.0,0,0.0,0.0
26211,68,0.0,0.0,1,0.0,0.0
26233,0,0.0,0.0,0,0.0,0.0
26248,63,12616.259720807833,12616.259720807833,1,0.042079615129617394,0.042079615129617394
26293,70,29251.281947966705,29251.281947966705,1,0.13367160250913585,0.13367160250913585
26325,62,19162.800558598035,22214.322153750236,1,0.07173343257109872,0.05685478592466116
26331,0,0.0,0.0,0,0.0,0.0
26357,60,49696.87948326302,49696.87948326302,1,0.2015761476416196,0.2015761476416196
26372,65,40010.44894305146,40010.44894305146,1,0.16979874644008075,0.16979874644008075
26462,70,57794.437583462735,57794.437583462735,1,0.18456313010180014,0.18456313010180014
26526,0,0.0,0.0,0,0.0,0.0
26532,63,43819.83601524016,24117.99223797713,1,0.21728399772603982,0.1823198578197102
26601,0,0.0,0.0,0,0.0,0.0
26704,0,0.0,0.0,0,0.0,0.0
26720,0,0.0,0.0,0,0.0,0.0
26742,60,41132.26664839319,17710.506905079983,1,0.19589167845083777,0.1633597698882881
26871,0,0.0,0.0,0,0.0,0.0
26960,60,10377.617296882334,10377.617296882334,1,0.01599037633865527,0.01599037633865527
26981,65,27844.40268430134,14999.920075965454,1,0.011967419861470478,1.7762747471946543e-06
27011,67,17865.547528652118,24000.0,1,0.015648376573608926,0.0
27040,67,0.0,0.0,1,0.21073355185160259,0.21073355185160259
27042,0,0.0,0.0,0,0.0,0.0
27061,66,52556.92963965218,52556.92963965218,1,0.1622460726513778,0.1622460726513778
27075,67,41988.668563492414,27098.928641118684,1,0.13627327180197296,0.1192167084812078
27111,0,0.0,0.0,0,0.0,0.0
27128,63,55833.696314149485,38222.21965770195,1,0.10692386361796996,0.0721481583499836
27151,69,32148.010537241113,32148.010537241113,1,0.11276249454050624,0.11276249454050624
27248,65,38594.755385985074,38594.755385985074,1,0.20113333272133566,0.20113333272133566
27264,61,44170.44707202794,44170.44707202794,1,0.18987112566971856,0.18987112566971856
27272,60,33644.34324801225,33644.34324801225,1,0.1494855659215266,0.1494855659215266
27301,0,0.0,0.0,0,0.0,0.0
27306,69,31583.719507443628,22697.935496028833,1,0.16575130315702377,0.14335659006715987
27311,64,51071.603427392954,51071.603427392954,1,0.17843913410150092,0.17843913410150092
27325,0,0.0,0.0,0,0.0,0.0
27335,60,72697.47056465145,69939.75085158648,1,0.2274154202558572,0.14430416974068858
27347,67,17544.822748064682,17544.822748064682,1,0.010647144299878702,0.010647144299878702
27385,0,0.0,0.0,0,0.0,0.0
27403,60,0.30884663212592595,0.4510293574041023,1,0.27003521546375864,0.17890667144211728
27404,0,0.0,0.0,0,0.0,0.0
27412,62,61393.20409828296,29315.805480456904,1,0.20784140127690473,0.10805028147505959
27490,63,16000.0,16000.0,1,0.0,0.0
27510,60,363.13865613788715,363.13865613788715,1,0.08608931725412702,0.08608931725412702
27521,68,76392.21055881518,76392.21055881518,1,0.16697411195223333,0.16697411195223333
27541,68,38884.1174599084,38884.1174599084,1,0.10150358026196465,0.10150358026196465
27553,61,33738.81335353799,18122.580876274737,1,0.08349362735331937,0.0190520074087412
27574,0,0.0,0.0,0,0.0,0.0
27578,69,37133.799237214014,37133.799237214014,1,0.10644489910644668,0.10644489910644668
27625,0,0.0,0.0,0,0.0,0.0
27695,60,26367.97978869953,17980.727188363126,1,0.16884074651820108,0.013588532784872402
27724,64,4206.922065239054,4206.922065239054,1,0.13082807697243887,0.13082807697243887
27760,61,16274.710000791029,16274.710000791029,1,0.011655057276276344,0.011655057276276344
27762,66,7536.795725157927,7536.795725157927,2,0.09462498732339188,0.09462498732339188
27771,62,43005.76791612416,43005.76791612416,1,0.12210533663452945,0.12210533663452945
27799,68,31872.09332670226,25413.256008558783,1,0.10010165088861905,0.08418279773234431
27854,60,25015.383566726658,25015.383566726658,1,0.1854508873887823,0.1854508873887823
27876,63,48149.38000448178,58671.51532001298,1,0.16088572512372354,0.12915227684638586
27920,70,29882.5549739006,29882.5549739006,1,0.10783866111205659,0.10783866111205659
27930,66,48724.358828785524,48724.358828785524,1,0.10242016645928893,0.10242016645928893
28011,68,3320.790439764147,3320.790439764147,1,0.0,0.0
28012,67,0.0,0.0,1,0.0,0.0
28073,63,27623.175720924548,26234.287095200893,1,0.12390930675074459,0.12043291987189016
28130,0,0.0,0.0,0,0.0,0.0
28159,68,18658.543295004787,18658.543295004787,1,0.013809814952390831,0.013809814952390831
28163,60,79409.63452671883,70236.18445406063,1,0.17657122597092081,0.13114269727622435
